churn_event_id,account_id,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text
C014635,A03372,2026-12-31 00:00:00,bugs,0.0,False,False,False,Not useful
C014639,A03373,2025-06-18 18:10:24,bugs,0.0,False,True,False,Not useful
C014678,A03380,2026-10-16 01:57:35,competitor,0.0,False,False,False,Buggy
C014682,A03381,2026-03-18 19:50:33,price_too_high,0.0,False,True,False,Too expensive
C014690,A03384,2026-10-08 20:34:27,bugs,0.0,False,True,False,Too expensive
C014700,A03386,2025-07-19 19:15:37,missing_features,0.0,False,False,False,Buggy
C014702,A03387,2026-12-31 00:00:00,competitor,0.0,False,True,False,Too expensive
C014707,A03389,2025-05-03 18:19:09,bugs,0.0,False,True,False,Not useful
C014713,A03390,2026-12-31 00:00:00,no_longer_needed,0.0,False,False,False,
C014718,A03391,2025-11-16 05:48:49,competitor,0.0,True,False,False,Not useful
C014726,A03393,2026-08-02 15:41:37,no_longer_needed,0.0,False,False,False,Not useful
C014738,A03395,2025-04-30 08:24:06,competitor,0.0,False,True,False,Too expensive
C014743,A03396,2026-10-20 08:03:50,missing_features,0.0,True,False,False,Buggy
C014758,A03400,2026-12-31 00:00:00,price_too_high,0.0,True,False,False,Too expensive
C014765,A03401,2026-02-17 16:53:30,no_longer_needed,0.0,True,False,False,
C014787,A03406,2026-02-28 21:31:40,missing_features,0.0,False,True,False,Too expensive
C014822,A03412,2026-12-10 18:12:40,no_longer_needed,0.0,False,True,False,Buggy
C014860,A03418,2026-01-03 00:31:36,bugs,0.0,False,False,False,
C014863,A03419,2025-04-13 02:23:50,missing_features,0.0,False,False,False,Buggy
C014869,A03421,2025-03-13 09:23:00,no_longer_needed,0.0,True,False,False,
C014870,A03422,2026-12-31 00:00:00,no_longer_needed,0.0,False,False,False,
C014880,A03424,2025-03-03 22:05:34,bugs,0.0,True,False,False,Buggy
C014887,A03425,2026-12-31 00:00:00,no_longer_needed,0.0,False,False,False,Too expensive
C014896,A03428,2026-05-31 11:50:59,missing_features,0.0,False,True,False,Not useful
C014903,A03429,2026-08-10 16:02:30,no_longer_needed,0.0,False,True,True,
C014905,A03430,2024-02-23 17:32:22,bugs,0.0,False,False,False,Not useful
C014913,A03431,2026-07-05 20:17:39,no_longer_needed,0.0,True,False,False,
C014935,A03437,2026-02-14 02:43:39,no_longer_needed,0.0,False,False,False,Not useful
C014941,A03438,2026-06-23 03:22:53,bugs,0.0,False,False,False,Not useful
C014952,A03441,2025-05-08 02:09:06,price_too_high,0.0,True,False,False,Buggy
C014957,A03442,2026-03-09 09:04:53,price_too_high,0.0,True,False,True,Too expensive
C014960,A03443,2026-05-12 01:10:25,missing_features,0.0,True,False,False,Buggy
C014968,A03444,2026-08-06 18:27:30,missing_features,0.0,True,False,False,
C014973,A03445,2026-05-20 10:00:59,bugs,0.0,False,True,False,Buggy
C014989,A03448,2026-04-23 22:58:42,no_longer_needed,0.0,False,False,False,
C014990,A03449,2026-12-31 00:00:00,no_longer_needed,0.0,False,False,False,Buggy
C014991,A03450,2025-02-03 23:31:58,missing_features,0.0,False,False,False,Not useful
C015008,A03455,2026-01-15 13:32:42,price_too_high,0.0,False,False,False,Buggy
C015010,A03456,2026-05-08 19:30:02,no_longer_needed,0.0,False,False,False,Too expensive
C015024,A03459,2026-09-29 00:44:33,no_longer_needed,0.0,False,False,False,Too expensive
C015028,A03461,2026-03-17 01:40:54,price_too_high,0.0,False,False,False,Buggy
C015034,A03464,2026-12-19 04:48:29,competitor,0.0,True,False,False,
C015037,A03465,2025-12-31 03:25:48,bugs,0.0,False,False,False,Not useful
C015039,A03466,2025-03-04 15:33:32,bugs,0.0,False,True,False,Too expensive
C015048,A03468,2025-01-23 00:48:48,bugs,0.0,True,False,False,Not useful
C015062,A03471,2025-08-11 00:46:41,bugs,0.0,False,True,False,
C015073,A03474,2026-01-23 20:03:14,bugs,0.0,False,True,False,Too expensive
C015094,A03479,2026-12-31 00:00:00,bugs,0.0,False,True,False,
C015099,A03480,2025-12-23 18:37:39,bugs,0.0,False,True,False,Buggy
C015102,A03481,2026-02-13 13:02:05,missing_features,0.0,False,False,False,Not useful
C015120,A03486,2025-09-01 22:10:39,bugs,0.0,True,False,False,
C015121,A03487,2026-07-01 16:34:59,price_too_high,0.0,False,False,False,Not useful
C015134,A03489,2026-09-25 04:38:09,competitor,0.0,False,False,False,
C015141,A03490,2026-12-31 00:00:00,price_too_high,995.06,True,False,False,Not useful
C015161,A03494,2026-07-25 13:55:11,price_too_high,0.0,False,False,False,
C015162,A03495,2024-05-26 13:08:32,bugs,0.0,False,False,False,
C015164,A03496,2024-11-08 15:08:23,competitor,0.0,False,False,False,
C015176,A03499,2026-06-26 00:34:00,bugs,0.0,True,False,False,Buggy
C015196,A03502,2026-07-05 21:04:31,competitor,0.0,False,False,False,Buggy
C015204,A03504,2026-03-05 00:06:31,missing_features,0.0,False,False,True,Buggy
C015206,A03504,2026-12-31 00:00:00,price_too_high,36.1,False,False,False,Too expensive
C015213,A03506,2025-05-09 21:25:34,competitor,0.0,True,False,False,Too expensive
C015221,A03508,2026-12-31 00:00:00,no_longer_needed,9.5,False,True,False,Not useful
C015225,A03509,2025-04-23 01:59:17,price_too_high,0.0,False,False,True,Too expensive
C015235,A03511,2026-03-30 03:24:28,price_too_high,0.0,False,True,True,Too expensive
C015236,A03511,2026-08-06 03:24:28,no_longer_needed,0.0,False,False,True,
C015239,A03512,2025-01-17 08:07:35,bugs,0.0,False,False,False,Not useful
C015241,A03513,2025-02-17 06:49:26,competitor,0.0,True,False,True,Too expensive
C015246,A03513,2026-05-02 06:49:26,competitor,0.0,True,False,False,Not useful
C015266,A03519,2024-07-04 14:54:28,no_longer_needed,0.0,False,False,False,Buggy
C015275,A03521,2025-05-29 12:28:28,competitor,0.0,False,False,True,Too expensive
C015276,A03521,2025-12-21 12:28:28,bugs,0.0,False,True,True,
C015287,A03523,2025-09-14 00:39:10,price_too_high,0.0,False,True,False,Not useful
C015291,A03524,2026-04-12 09:18:53,competitor,0.0,False,False,True,Buggy
C015300,A03525,2026-03-06 19:19:45,missing_features,0.0,False,False,False,Buggy
C015330,A03530,2026-06-14 03:06:09,missing_features,0.0,True,False,False,Too expensive
C015348,A03533,2026-12-31 00:00:00,missing_features,0.0,True,False,False,Too expensive
C015360,A03536,2026-11-12 07:53:57,no_longer_needed,0.0,False,False,False,
C015373,A03538,2026-12-31 00:00:00,bugs,0.0,False,True,False,Too expensive
C015379,A03540,2026-05-30 18:45:08,bugs,0.0,False,False,True,
C015383,A03541,2026-08-20 03:55:16,price_too_high,0.0,False,True,False,Buggy
C015395,A03543,2026-05-19 06:53:40,missing_features,0.0,False,True,False,Buggy
C015403,A03547,2025-11-08 23:35:21,price_too_high,0.0,False,False,False,
C015405,A03548,2026-06-23 08:25:20,price_too_high,0.0,True,False,True,Too expensive
C015411,A03549,2026-12-31 00:00:00,bugs,0.0,False,True,False,Not useful
C015413,A03550,2025-09-22 04:18:20,price_too_high,0.0,False,True,True,Not useful
C015417,A03551,2024-11-08 17:59:54,missing_features,0.0,False,False,True,Buggy
C015442,A03555,2026-01-25 17:52:16,no_longer_needed,0.0,False,True,False,
C015447,A03557,2025-09-14 23:08:38,bugs,0.0,True,False,False,Buggy
C015470,A03561,2026-04-13 22:56:36,missing_features,0.0,True,False,False,Not useful
C015490,A03565,2024-06-22 23:41:34,bugs,0.0,False,False,False,Buggy
C015498,A03567,2025-12-06 18:37:04,price_too_high,0.0,False,False,False,Buggy
C015504,A03569,2026-08-12 01:27:33,competitor,0.0,True,False,False,Buggy
C015522,A03572,2026-06-11 23:28:29,missing_features,0.0,False,True,True,Too expensive
C015531,A03574,2026-12-31 00:00:00,price_too_high,0.0,False,False,False,
C015541,A03577,2026-12-31 00:00:00,bugs,96.9,False,False,False,
C015574,A03582,2026-08-15 14:52:14,missing_features,0.0,False,False,False,Too expensive
C015603,A03587,2025-04-03 20:48:01,competitor,0.0,True,False,False,
C015611,A03589,2026-02-24 05:26:28,missing_features,0.0,True,False,False,Not useful
C015622,A03593,2026-06-05 15:47:43,competitor,0.0,False,False,False,Buggy
C015648,A03597,2026-09-15 20:20:32,bugs,0.0,True,False,False,
C015652,A03598,2026-04-20 07:39:40,price_too_high,0.0,True,False,True,Not useful
C015663,A03601,2025-08-13 10:48:14,competitor,0.0,True,False,False,
C015697,A03608,2026-11-14 14:56:40,missing_features,0.0,False,True,False,
C015698,A03609,2024-07-12 04:03:35,bugs,0.0,False,False,False,Too expensive
C015720,A03612,2026-06-18 02:16:34,no_longer_needed,0.0,False,True,False,
C015746,A03616,2026-07-08 10:10:12,price_too_high,0.0,False,False,False,
C015759,A03619,2026-02-11 04:19:32,missing_features,0.0,True,False,True,Buggy
C015764,A03621,2026-07-23 03:37:01,competitor,0.0,False,False,False,Not useful
C015776,A03623,2026-04-17 15:17:02,price_too_high,0.0,True,False,False,
C015780,A03624,2026-01-08 21:50:05,price_too_high,0.0,False,True,False,Buggy
C015785,A03625,2026-12-31 00:00:00,missing_features,0.0,False,False,False,Too expensive
C015790,A03626,2026-10-25 18:36:44,competitor,0.0,False,True,False,
C015795,A03627,2025-09-13 19:51:13,competitor,0.0,False,False,True,Too expensive
C015812,A03629,2026-02-11 11:42:31,bugs,0.0,False,False,False,
C015813,A03630,2025-08-13 15:50:44,bugs,0.0,False,False,True,Not useful
C015815,A03630,2026-09-03 15:50:44,no_longer_needed,0.0,False,False,False,Not useful
C015826,A03633,2025-02-23 22:48:40,competitor,0.0,False,False,False,
C015839,A03636,2025-07-14 03:17:22,missing_features,0.0,False,True,False,Not useful
C015845,A03637,2025-10-25 09:16:08,price_too_high,0.0,False,False,False,Not useful
C015852,A03638,2026-09-17 07:51:28,bugs,0.0,True,False,False,Not useful
C015869,A03640,2026-06-13 02:23:55,no_longer_needed,0.0,True,False,False,Buggy
C015870,A03641,2026-09-01 02:51:34,no_longer_needed,0.0,False,False,False,Not useful
C015872,A03642,2026-08-19 06:38:32,no_longer_needed,0.0,True,False,True,Buggy
C015880,A03644,2026-04-13 15:24:09,price_too_high,0.0,True,False,False,
C015907,A03649,2026-11-28 10:39:38,no_longer_needed,0.0,True,False,False,Not useful
C015909,A03650,2026-12-31 00:00:00,no_longer_needed,167.06,False,False,False,Too expensive
C015910,A03651,2025-12-11 18:31:40,missing_features,0.0,False,False,True,
C015928,A03654,2026-02-20 22:01:21,bugs,0.0,False,True,False,
C015944,A03659,2025-10-04 02:36:50,missing_features,0.0,False,False,False,Buggy
C015974,A03664,2026-09-07 02:23:50,competitor,0.0,False,False,False,Buggy
C015979,A03665,2025-10-10 13:33:56,missing_features,0.0,True,False,False,Too expensive
C015992,A03668,2026-09-18 08:56:25,missing_features,0.0,False,False,False,Too expensive
C016001,A03669,2026-05-24 10:32:39,no_longer_needed,0.0,False,True,False,Buggy
C016010,A03672,2025-08-03 05:49:03,missing_features,0.0,False,False,False,Buggy
C016030,A03677,2026-05-16 11:14:24,price_too_high,0.0,False,False,False,Not useful
C016040,A03679,2026-10-09 11:32:26,missing_features,0.0,True,False,False,Buggy
C016071,A03686,2026-12-31 00:00:00,missing_features,0.0,False,True,False,Buggy
C016079,A03688,2026-07-23 13:30:42,price_too_high,0.0,False,False,False,Buggy
C016114,A03693,2026-10-30 17:00:01,bugs,0.0,True,False,True,Buggy
C016120,A03695,2026-12-31 00:00:00,no_longer_needed,0.0,False,False,False,Not useful
C016151,A03702,2025-12-01 07:39:12,missing_features,0.0,False,False,True,Too expensive
C016162,A03704,2026-02-06 09:51:03,no_longer_needed,0.0,True,False,True,Buggy
C016176,A03708,2025-08-28 08:45:18,bugs,0.0,False,False,False,
C016196,A03713,2026-12-31 00:00:00,bugs,0.0,False,True,False,Not useful
C016215,A03718,2026-02-08 12:08:58,no_longer_needed,0.0,False,False,False,
C016235,A03722,2026-12-31 00:00:00,price_too_high,0.0,False,True,False,
C016236,A03723,2024-12-04 19:56:04,no_longer_needed,0.0,False,False,True,Buggy
C016237,A03723,2025-07-08 19:56:04,no_longer_needed,0.0,True,False,False,Too expensive
C016249,A03727,2025-06-20 23:51:55,missing_features,0.0,False,False,False,Too expensive
C016253,A03729,2026-07-31 14:47:55,bugs,0.0,False,False,False,Too expensive
C016278,A03732,2026-08-31 03:39:48,missing_features,0.0,True,False,False,Not useful
C016280,A03733,2026-09-05 03:31:01,missing_features,0.0,True,False,True,Buggy
C016282,A03734,2024-11-29 20:03:57,competitor,0.0,False,False,False,Buggy
C016285,A03735,2025-12-27 23:41:58,price_too_high,0.0,True,False,False,Buggy
C016286,A03736,2026-05-06 15:17:21,bugs,0.0,False,False,False,Too expensive
C016291,A03738,2026-12-31 00:00:00,bugs,0.0,False,True,False,
C016302,A03740,2026-10-19 13:38:01,competitor,0.0,True,False,False,
C016328,A03746,2026-03-04 01:26:26,no_longer_needed,0.0,True,False,True,Buggy
C016332,A03746,2026-12-31 00:00:00,missing_features,202.5,False,False,False,Not useful
C016345,A03749,2025-03-15 15:25:55,price_too_high,0.0,False,False,False,
C016350,A03751,2024-08-28 06:59:36,competitor,0.0,False,True,False,
C016367,A03755,2026-09-11 11:43:45,no_longer_needed,0.0,False,True,False,Not useful
C016373,A03756,2026-01-15 12:44:32,bugs,0.0,False,False,False,
C016378,A03757,2025-11-17 04:36:58,competitor,0.0,False,True,False,
C016382,A03758,2026-10-09 20:53:36,price_too_high,0.0,False,False,False,Buggy
C016388,A03760,2026-09-09 11:24:57,no_longer_needed,0.0,False,False,True,Not useful
C016402,A03764,2025-08-21 03:03:43,competitor,0.0,True,False,True,Not useful
C016403,A03764,2026-02-13 03:03:43,bugs,0.0,False,True,False,Not useful
C016420,A03768,2026-12-31 00:00:00,missing_features,0.0,True,False,False,Too expensive
C016422,A03769,2025-01-20 09:35:25,bugs,0.0,False,True,False,Not useful
C016426,A03770,2025-06-03 20:18:52,competitor,0.0,False,True,False,
C016431,A03771,2026-05-26 02:44:53,price_too_high,0.0,True,False,True,Too expensive
C016438,A03773,2025-07-18 14:22:06,missing_features,0.0,False,True,False,Buggy
C016443,A03775,2026-12-15 14:57:51,no_longer_needed,0.0,False,False,False,Too expensive
C016449,A03776,2026-01-01 01:03:37,missing_features,0.0,True,False,True,Too expensive
C016453,A03777,2024-08-26 09:33:03,missing_features,0.0,False,False,True,Too expensive
C016458,A03777,2026-05-13 09:33:03,competitor,0.0,False,False,False,Buggy
C016464,A03780,2026-09-30 20:43:34,no_longer_needed,0.0,False,False,False,Too expensive
C016465,A03781,2025-09-01 23:37:24,missing_features,0.0,False,False,False,
C016477,A03784,2025-05-10 13:42:01,bugs,0.0,False,True,True,Not useful
C016481,A03784,2026-12-18 13:42:01,missing_features,0.0,True,False,False,Too expensive
C016499,A03787,2026-07-12 11:46:02,no_longer_needed,0.0,False,True,True,Not useful
C016514,A03791,2026-03-20 17:56:01,price_too_high,0.0,False,True,True,Not useful
C016521,A03793,2026-02-28 02:55:06,competitor,0.0,False,False,True,Too expensive
C016537,A03798,2025-12-12 08:30:01,missing_features,0.0,False,True,False,Too expensive
C016545,A03800,2026-08-22 01:35:52,price_too_high,0.0,False,True,True,
C016549,A03801,2025-09-05 12:38:14,missing_features,0.0,False,True,True,Too expensive
C016551,A03801,2026-06-13 12:38:14,price_too_high,0.0,False,False,True,Not useful
C016558,A03802,2026-03-09 12:59:51,competitor,0.0,False,False,True,Not useful
C016566,A03803,2026-07-08 01:37:18,competitor,0.0,False,True,False,
C016570,A03804,2026-12-31 00:00:00,no_longer_needed,130.86,False,True,False,
C016571,A03805,2025-08-16 12:53:14,competitor,0.0,False,False,True,Buggy
C016572,A03805,2025-12-26 12:53:14,missing_features,0.0,False,False,False,Not useful
C016581,A03807,2025-05-24 13:03:11,bugs,0.0,False,False,False,Too expensive
C016597,A03810,2024-12-10 19:22:28,bugs,0.0,False,False,False,Not useful
C016605,A03812,2025-12-06 17:15:43,no_longer_needed,0.0,False,False,False,Buggy
C016606,A03813,2025-09-11 18:05:20,price_too_high,0.0,False,False,False,
C016609,A03815,2026-11-30 02:46:01,competitor,0.0,False,True,False,
C016619,A03816,2026-09-20 22:56:50,no_longer_needed,0.0,False,True,False,
C016635,A03819,2026-12-31 00:00:00,bugs,0.0,True,False,False,Buggy
C016640,A03821,2026-04-14 14:38:12,no_longer_needed,0.0,False,True,False,Too expensive
C016643,A03824,2024-11-22 18:25:10,competitor,0.0,False,False,False,Too expensive
C016675,A03830,2025-11-30 03:41:52,bugs,0.0,False,False,False,
C016683,A03832,2026-08-16 13:51:50,no_longer_needed,0.0,False,True,False,
C016693,A03834,2026-01-21 13:38:40,price_too_high,0.0,True,False,False,
C016700,A03837,2026-02-21 02:40:45,bugs,0.0,False,False,False,Buggy
C016703,A03838,2024-12-02 19:03:25,missing_features,0.0,True,False,False,Not useful
C016705,A03839,2024-09-02 15:57:19,competitor,0.0,False,False,False,Too expensive
C016707,A03841,2025-10-23 22:44:28,competitor,0.0,False,False,False,Buggy
C016708,A03842,2025-03-10 22:34:21,no_longer_needed,0.0,False,False,False,Too expensive
C016716,A03844,2026-05-03 16:51:47,bugs,0.0,True,False,False,Too expensive
C016717,A03845,2025-01-05 07:04:46,price_too_high,0.0,False,False,False,Not useful
C016718,A03846,2026-12-31 00:00:00,competitor,2116.5,False,False,False,Not useful
C016728,A03849,2025-09-11 03:00:13,competitor,0.0,False,False,True,Buggy
C016745,A03851,2026-09-01 22:49:26,price_too_high,0.0,False,True,True,
C016769,A03858,2025-10-01 12:38:30,bugs,0.0,False,False,True,Not useful
C016793,A03862,2026-03-15 09:35:03,missing_features,0.0,False,False,False,Not useful
C016808,A03866,2025-07-04 00:19:06,missing_features,0.0,False,True,True,Too expensive
C016814,A03867,2024-12-07 05:11:21,no_longer_needed,0.0,False,True,True,Not useful
C016817,A03867,2026-05-08 05:11:21,no_longer_needed,0.0,False,True,False,Too expensive
C016828,A03870,2026-09-24 06:53:38,bugs,0.0,False,False,True,Not useful
C016834,A03871,2025-09-02 13:33:26,price_too_high,0.0,False,False,True,Too expensive
C016837,A03872,2025-04-23 01:40:54,price_too_high,0.0,True,False,False,Not useful
C016846,A03873,2026-10-07 07:05:53,missing_features,0.0,False,True,False,
C016867,A03877,2026-11-25 12:03:19,missing_features,0.0,True,False,False,Buggy
C016872,A03881,2024-05-21 01:28:44,bugs,0.0,False,False,False,Buggy
C016873,A03882,2025-10-20 21:42:58,bugs,0.0,False,False,False,Too expensive
C016883,A03885,2026-10-25 14:00:55,bugs,0.0,False,True,False,Not useful
C016884,A03886,2025-07-14 00:21:10,no_longer_needed,0.0,False,False,False,Buggy
C016891,A03888,2026-03-17 03:39:03,bugs,0.0,True,False,False,
C016905,A03890,2026-05-18 13:31:17,competitor,0.0,False,False,True,Not useful
C016914,A03892,2025-09-21 23:22:53,price_too_high,0.0,False,False,True,
C016915,A03892,2026-01-03 23:22:53,missing_features,0.0,False,True,False,Buggy
C016933,A03895,2025-08-09 02:01:00,bugs,0.0,False,False,True,Not useful
C016935,A03895,2026-05-24 02:01:00,missing_features,0.0,True,False,False,
C016952,A03899,2026-05-02 01:19:39,bugs,0.0,False,True,False,Not useful
C016965,A03901,2026-08-18 10:54:21,bugs,0.0,False,False,False,Too expensive
C016996,A03906,2026-09-23 21:20:00,no_longer_needed,0.0,False,True,False,Not useful
C017013,A03910,2025-05-29 19:46:14,missing_features,0.0,False,False,False,
C017026,A03913,2026-11-13 22:36:13,no_longer_needed,0.0,False,False,False,Buggy
C017034,A03917,2025-08-08 23:47:39,no_longer_needed,0.0,False,True,False,
C017057,A03921,2025-04-30 22:33:29,no_longer_needed,0.0,True,False,False,Not useful
