account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag
A03020,Company_3020,Finance,Singapore,2025-04-27 21:30:01,partner,Pro,6,True,False
A03021,Company_3021,Professional Services,Myanmar,2025-05-31 04:40:28,ads,Free,23,True,False
A03022,Company_3022,Education,Indonesia,2026-11-29 11:49:34,other,Free,30,True,False
A03023,Company_3023,Healthcare & Life Sciences,Malaysia,2025-07-13 03:38:58,ads,Basic,34,False,True
A03024,Company_3024,Professional Services,Myanmar,2025-10-15 11:58:12,organic,Basic,26,False,True
A03025,Company_3025,Education,Laos,2025-10-28 20:13:51,event,Basic,38,False,False
A03026,Company_3026,E-commerce & Retail,Malaysia,2026-02-20 23:21:36,ads,Free,20,True,False
A03027,Company_3027,Education,Myanmar,2025-08-17 09:17:48,ads,Enterprise,458,False,False
A03028,Company_3028,Technology,Philippines,2026-04-19 03:49:19,outbound,Free,22,True,True
A03029,Company_3029,Energy & Resources,Malaysia,2025-03-05 20:07:54,organic,Pro,26,True,False
A03030,Company_3030,E-commerce & Retail,Singapore,2025-07-19 19:10:59,event,Enterprise,131,True,False
A03031,Company_3031,Energy & Resources,Brunei,2024-02-22 20:08:42,organic,Basic,22,False,False
A03032,Company_3032,Finance,Indonesia,2026-02-05 10:42:27,organic,Pro,20,False,False
A03033,Company_3033,Industrial & Logistics,Brunei,2024-05-09 10:56:28,event,Enterprise,286,False,True
A03034,Company_3034,Education,Philippines,2026-12-02 17:12:50,other,Free,22,True,False
A03035,Company_3035,E-commerce & Retail,Cambodia,2025-08-27 09:23:52,other,Free,45,True,False
A03036,Company_3036,Healthcare & Life Sciences,Malaysia,2024-02-06 23:04:03,partner,Basic,40,True,False
A03037,Company_3037,Technology,Brunei,2026-12-21 06:54:39,other,Enterprise,399,True,False
A03038,Company_3038,Energy & Resources,Singapore,2024-07-29 01:51:28,organic,Free,21,True,False
A03039,Company_3039,Technology,Brunei,2024-09-02 07:15:43,partner,Enterprise,438,False,False
A03040,Company_3040,Energy & Resources,Laos,2024-06-21 10:08:55,outbound,Basic,47,False,False
A03041,Company_3041,Education,Singapore,2026-09-11 10:39:50,outbound,Enterprise,223,True,False
A03042,Company_3042,E-commerce & Retail,Philippines,2024-06-04 04:16:59,event,Pro,46,True,False
A03043,Company_3043,Energy & Resources,Singapore,2026-05-05 13:14:40,ads,Free,23,True,False
A03044,Company_3044,Industrial & Logistics,Laos,2026-11-01 06:12:06,other,Pro,5,True,False
A03045,Company_3045,Technology,Indonesia,2026-08-24 07:21:29,other,Free,20,True,False
A03046,Company_3046,Energy & Resources,Cambodia,2026-06-18 09:52:20,organic,Free,18,True,False
A03047,Company_3047,Education,Brunei,2024-11-29 05:37:22,organic,Basic,33,False,False
A03048,Company_3048,Finance,Indonesia,2026-04-23 03:35:57,other,Free,40,True,False
A03049,Company_3049,Professional Services,Malaysia,2025-06-07 05:12:51,partner,Enterprise,365,False,True
A03050,Company_3050,E-commerce & Retail,Singapore,2025-01-13 11:13:16,partner,Enterprise,401,False,False
A03051,Company_3051,Industrial & Logistics,Philippines,2025-08-25 14:47:36,event,Free,4,True,False
A03052,Company_3052,Industrial & Logistics,Myanmar,2026-06-16 06:49:32,event,Free,2,True,False
A03053,Company_3053,Consumer & Lifestyle,Philippines,2024-04-01 07:50:35,partner,Free,25,True,True
A03054,Company_3054,Professional Services,Laos,2024-03-09 11:45:02,other,Pro,16,False,True
A03055,Company_3055,Healthcare & Life Sciences,Laos,2026-11-22 16:22:05,partner,Free,14,True,False
A03056,Company_3056,Technology,Singapore,2026-06-21 15:13:55,outbound,Pro,24,False,False
A03057,Company_3057,E-commerce & Retail,Malaysia,2026-02-01 09:28:28,partner,Basic,49,False,True
A03058,Company_3058,Energy & Resources,Singapore,2024-01-13 12:07:25,organic,Free,41,True,False
A03059,Company_3059,Energy & Resources,Laos,2026-02-05 04:57:26,ads,Free,25,True,False
A03060,Company_3060,Consumer & Lifestyle,Laos,2025-08-30 15:36:48,ads,Free,7,True,False
A03061,Company_3061,E-commerce & Retail,Indonesia,2026-06-23 06:44:38,ads,Free,12,True,True
A03062,Company_3062,Technology,Singapore,2025-04-23 00:27:24,other,Basic,7,True,False
A03063,Company_3063,Technology,Myanmar,2025-10-17 04:09:36,event,Pro,3,True,True
A03064,Company_3064,Finance,Brunei,2025-01-28 10:50:45,outbound,Free,10,True,True
A03065,Company_3065,Technology,Laos,2025-09-01 20:31:14,other,Basic,9,False,True
A03066,Company_3066,Professional Services,Philippines,2025-06-03 15:30:04,partner,Enterprise,283,True,False
A03067,Company_3067,Industrial & Logistics,Laos,2026-05-28 14:51:35,ads,Enterprise,94,True,True
A03068,Company_3068,Industrial & Logistics,Cambodia,2025-09-05 23:39:54,organic,Free,16,True,False
A03069,Company_3069,Energy & Resources,Cambodia,2026-12-14 10:12:19,organic,Free,24,True,False
A03070,Company_3070,E-commerce & Retail,Singapore,2025-02-01 10:12:06,outbound,Basic,30,False,False
A03071,Company_3071,E-commerce & Retail,Indonesia,2024-06-26 22:09:12,other,Free,23,True,True
A03072,Company_3072,Industrial & Logistics,Cambodia,2026-05-05 12:43:52,organic,Free,13,True,True
A03073,Company_3073,Finance,Malaysia,2026-10-02 03:12:37,event,Pro,47,False,False
A03074,Company_3074,Energy & Resources,Brunei,2024-07-12 09:25:59,outbound,Basic,32,False,False
A03075,Company_3075,Professional Services,Malaysia,2024-06-14 07:28:34,partner,Pro,33,False,False
A03076,Company_3076,Energy & Resources,Philippines,2026-05-04 18:21:44,other,Basic,47,False,False
A03077,Company_3077,Finance,Myanmar,2025-12-31 19:28:03,event,Free,45,True,True
A03078,Company_3078,Energy & Resources,Indonesia,2026-03-13 18:21:34,outbound,Free,4,True,False
A03079,Company_3079,Healthcare & Life Sciences,Brunei,2026-04-11 01:25:31,event,Pro,45,False,False
A03080,Company_3080,Consumer & Lifestyle,Cambodia,2025-08-06 05:19:56,event,Pro,10,False,True
A03081,Company_3081,Finance,Cambodia,2025-03-04 22:09:47,ads,Basic,20,False,True
A03082,Company_3082,E-commerce & Retail,Indonesia,2026-01-10 15:21:03,event,Free,4,True,False
A03083,Company_3083,Healthcare & Life Sciences,Cambodia,2025-04-02 13:27:13,other,Basic,41,False,True
A03084,Company_3084,Education,Laos,2024-08-29 12:58:40,outbound,Free,6,True,False
A03085,Company_3085,Professional Services,Brunei,2025-03-09 00:58:04,organic,Pro,47,True,False
A03086,Company_3086,Healthcare & Life Sciences,Singapore,2025-10-16 17:10:27,other,Enterprise,234,False,True
A03087,Company_3087,Technology,Indonesia,2024-07-15 13:29:30,organic,Pro,48,True,False
A03088,Company_3088,E-commerce & Retail,Cambodia,2025-03-06 07:14:31,other,Enterprise,406,True,False
A03089,Company_3089,Finance,Indonesia,2025-11-12 19:37:38,partner,Basic,9,False,False
A03090,Company_3090,E-commerce & Retail,Brunei,2024-10-28 07:28:33,outbound,Free,50,True,True
A03091,Company_3091,Healthcare & Life Sciences,Singapore,2025-06-05 03:02:49,other,Enterprise,258,True,False
A03092,Company_3092,Consumer & Lifestyle,Philippines,2024-03-30 05:33:37,outbound,Basic,39,True,True
A03093,Company_3093,Professional Services,Indonesia,2025-07-06 19:22:56,ads,Basic,38,True,True
A03094,Company_3094,Finance,Myanmar,2024-04-20 08:28:33,other,Pro,42,True,False
A03095,Company_3095,Industrial & Logistics,Singapore,2026-12-01 08:01:09,ads,Enterprise,87,False,True
A03096,Company_3096,Technology,Laos,2026-06-23 04:02:06,ads,Pro,34,True,True
A03097,Company_3097,Industrial & Logistics,Cambodia,2026-04-20 17:51:18,ads,Pro,5,False,False
A03098,Company_3098,Finance,Myanmar,2026-05-31 13:31:36,outbound,Free,13,True,False
A03099,Company_3099,Energy & Resources,Myanmar,2024-01-22 17:39:48,outbound,Basic,24,False,True
A03100,Company_3100,Industrial & Logistics,Indonesia,2025-12-16 08:51:17,other,Enterprise,499,False,True
A03101,Company_3101,Industrial & Logistics,Malaysia,2025-09-04 01:25:48,partner,Enterprise,93,False,True
A03102,Company_3102,Education,Laos,2024-04-03 21:32:11,other,Basic,19,False,True
A03103,Company_3103,Healthcare & Life Sciences,Laos,2024-02-26 04:48:14,event,Basic,28,True,True
A03104,Company_3104,Technology,Laos,2024-10-19 22:11:40,other,Pro,37,False,True
A03105,Company_3105,E-commerce & Retail,Myanmar,2026-07-28 02:04:47,ads,Basic,30,True,True
A03106,Company_3106,E-commerce & Retail,Laos,2025-11-04 22:43:22,ads,Enterprise,110,True,True
A03107,Company_3107,Professional Services,Malaysia,2025-09-30 08:47:30,partner,Pro,48,True,True
A03108,Company_3108,Professional Services,Singapore,2026-11-12 06:07:43,event,Free,44,True,False
A03109,Company_3109,Finance,Myanmar,2026-02-04 20:05:07,ads,Enterprise,354,False,False
A03110,Company_3110,Finance,Myanmar,2026-09-20 09:10:15,partner,Free,20,True,False
A03111,Company_3111,Healthcare & Life Sciences,Cambodia,2024-12-08 16:40:52,other,Free,22,True,True
A03112,Company_3112,Technology,Malaysia,2025-03-13 15:47:06,event,Enterprise,145,False,True
A03113,Company_3113,Healthcare & Life Sciences,Singapore,2025-01-01 09:08:00,other,Free,17,True,True
A03114,Company_3114,Energy & Resources,Philippines,2025-01-09 04:52:02,outbound,Free,46,True,False
A03115,Company_3115,Consumer & Lifestyle,Myanmar,2024-02-13 11:31:16,other,Basic,47,True,True
A03116,Company_3116,Consumer & Lifestyle,Myanmar,2026-05-25 16:50:11,event,Pro,32,True,True
A03117,Company_3117,Healthcare & Life Sciences,Malaysia,2025-02-20 17:07:41,ads,Pro,41,True,False
A03118,Company_3118,Education,Myanmar,2025-11-09 05:06:39,outbound,Basic,31,False,True
A03119,Company_3119,Finance,Myanmar,2026-07-12 18:03:20,ads,Pro,25,False,False
A03120,Company_3120,Energy & Resources,Laos,2025-03-11 12:28:26,partner,Free,12,True,True
A03121,Company_3121,Education,Brunei,2024-02-04 08:55:02,partner,Basic,1,False,True
A03122,Company_3122,Energy & Resources,Myanmar,2024-10-14 22:53:58,outbound,Pro,39,True,False
A03123,Company_3123,Healthcare & Life Sciences,Singapore,2025-04-14 06:37:17,outbound,Pro,12,True,True
A03124,Company_3124,Finance,Laos,2025-03-05 00:52:53,ads,Free,24,True,True
A03125,Company_3125,Technology,Laos,2025-08-20 18:36:22,other,Free,19,True,True
A03126,Company_3126,E-commerce & Retail,Myanmar,2026-04-25 19:00:16,organic,Basic,16,False,False
A03127,Company_3127,Technology,Philippines,2025-04-12 13:59:50,event,Pro,20,True,True
A03128,Company_3128,Consumer & Lifestyle,Indonesia,2025-10-03 00:40:44,organic,Free,50,True,False
A03129,Company_3129,Finance,Philippines,2026-11-23 09:12:09,event,Enterprise,65,False,False
A03130,Company_3130,Finance,Malaysia,2025-07-07 10:37:42,other,Enterprise,122,False,False
A03131,Company_3131,E-commerce & Retail,Indonesia,2026-05-02 19:33:43,partner,Basic,36,True,False
A03132,Company_3132,Industrial & Logistics,Philippines,2026-10-19 01:50:14,partner,Free,12,True,True
A03133,Company_3133,Consumer & Lifestyle,Singapore,2025-02-18 20:41:30,organic,Pro,42,False,True
A03134,Company_3134,Technology,Myanmar,2026-02-11 09:42:30,partner,Free,11,True,False
A03135,Company_3135,Consumer & Lifestyle,Philippines,2024-08-17 06:28:33,ads,Free,29,True,True
A03136,Company_3136,Healthcare & Life Sciences,Indonesia,2026-06-15 19:28:47,outbound,Basic,44,True,False
A03137,Company_3137,Technology,Malaysia,2024-01-06 06:57:31,ads,Free,4,True,True
A03138,Company_3138,Energy & Resources,Malaysia,2025-11-13 11:20:57,other,Enterprise,82,True,True
A03139,Company_3139,E-commerce & Retail,Philippines,2026-03-17 11:05:27,other,Pro,3,True,False
A03140,Company_3140,Energy & Resources,Philippines,2024-10-03 19:05:02,other,Pro,5,True,False
A03141,Company_3141,Education,Indonesia,2024-10-29 17:11:20,event,Free,2,True,False
A03142,Company_3142,Industrial & Logistics,Brunei,2026-12-11 10:48:14,outbound,Pro,50,False,False
A03143,Company_3143,Industrial & Logistics,Malaysia,2024-09-12 12:11:59,partner,Enterprise,151,True,True
A03144,Company_3144,Technology,Cambodia,2024-08-27 12:02:57,event,Basic,26,True,True
A03145,Company_3145,E-commerce & Retail,Malaysia,2026-09-07 11:38:02,event,Enterprise,451,True,False
A03146,Company_3146,Healthcare & Life Sciences,Cambodia,2025-07-01 04:47:25,ads,Pro,43,False,False
A03147,Company_3147,Healthcare & Life Sciences,Indonesia,2024-08-22 05:20:50,event,Pro,50,False,True
A03148,Company_3148,Consumer & Lifestyle,Indonesia,2026-07-26 08:00:00,partner,Pro,1,True,False
A03149,Company_3149,Industrial & Logistics,Brunei,2024-12-16 07:19:05,event,Free,28,True,True
A03150,Company_3150,Technology,Philippines,2025-06-27 17:14:47,organic,Enterprise,290,True,True
A03151,Company_3151,Consumer & Lifestyle,Brunei,2026-03-05 12:15:44,event,Free,39,True,False
A03152,Company_3152,Finance,Singapore,2024-09-03 01:23:26,outbound,Pro,13,True,True
A03153,Company_3153,Energy & Resources,Indonesia,2024-07-12 16:27:19,event,Free,7,True,True
A03154,Company_3154,Consumer & Lifestyle,Myanmar,2026-11-18 21:07:51,other,Basic,12,False,False
A03155,Company_3155,Consumer & Lifestyle,Indonesia,2025-02-11 05:13:36,partner,Basic,17,False,False
A03156,Company_3156,Healthcare & Life Sciences,Cambodia,2025-11-18 13:55:43,ads,Pro,9,True,True
A03157,Company_3157,Finance,Laos,2024-09-07 16:53:57,partner,Enterprise,310,True,True
A03158,Company_3158,E-commerce & Retail,Cambodia,2024-08-27 04:22:04,ads,Basic,43,False,True
A03159,Company_3159,Energy & Resources,Indonesia,2025-07-03 12:20:39,partner,Basic,25,True,False
A03160,Company_3160,Healthcare & Life Sciences,Philippines,2026-10-16 04:47:51,ads,Free,25,True,False
A03161,Company_3161,Education,Myanmar,2024-04-13 13:36:14,other,Enterprise,108,False,False
A03162,Company_3162,Technology,Philippines,2026-02-02 22:44:58,other,Free,16,True,False
A03163,Company_3163,Education,Brunei,2025-05-04 17:34:11,other,Free,36,True,True
A03164,Company_3164,Finance,Indonesia,2026-05-22 13:07:13,outbound,Basic,1,False,False
A03165,Company_3165,Education,Myanmar,2024-09-28 02:22:57,ads,Basic,4,False,False
A03166,Company_3166,Industrial & Logistics,Brunei,2026-06-05 21:05:19,partner,Pro,31,False,True
A03167,Company_3167,Education,Brunei,2025-03-06 01:40:23,ads,Pro,3,True,False
A03168,Company_3168,Education,Brunei,2026-08-30 18:46:18,organic,Pro,24,True,False
A03169,Company_3169,Industrial & Logistics,Laos,2026-05-29 14:27:05,organic,Pro,44,True,True
A03170,Company_3170,Industrial & Logistics,Indonesia,2026-06-03 19:18:41,event,Enterprise,96,False,True
A03171,Company_3171,E-commerce & Retail,Singapore,2025-05-13 17:15:33,outbound,Basic,32,True,False
A03172,Company_3172,Industrial & Logistics,Cambodia,2024-01-01 19:40:58,other,Pro,2,True,False
A03173,Company_3173,Consumer & Lifestyle,Brunei,2024-01-24 03:50:43,ads,Free,42,True,False
A03174,Company_3174,Finance,Indonesia,2026-10-24 19:26:36,event,Free,20,True,True
A03175,Company_3175,Industrial & Logistics,Philippines,2025-01-13 11:57:51,event,Pro,28,False,True
A03176,Company_3176,Professional Services,Philippines,2026-05-30 01:45:01,ads,Pro,26,True,True
A03177,Company_3177,Consumer & Lifestyle,Indonesia,2024-04-25 06:07:43,organic,Free,32,True,False
A03178,Company_3178,Industrial & Logistics,Singapore,2026-07-24 02:01:43,outbound,Enterprise,144,True,False
A03179,Company_3179,Consumer & Lifestyle,Myanmar,2025-06-10 19:16:07,partner,Pro,34,False,False
A03180,Company_3180,Education,Indonesia,2025-01-03 12:37:42,organic,Pro,14,False,False
A03181,Company_3181,Industrial & Logistics,Malaysia,2026-07-25 03:13:26,partner,Free,50,True,False
A03182,Company_3182,Energy & Resources,Cambodia,2024-10-19 15:10:12,ads,Free,33,True,True
A03183,Company_3183,Finance,Brunei,2024-07-12 16:45:03,partner,Free,11,True,False
A03184,Company_3184,Education,Laos,2024-02-06 12:51:03,event,Pro,32,False,False
A03185,Company_3185,Technology,Singapore,2026-09-21 08:03:23,ads,Basic,19,False,False
A03186,Company_3186,Education,Myanmar,2025-10-15 18:58:49,outbound,Enterprise,287,True,False
A03187,Company_3187,Consumer & Lifestyle,Laos,2025-09-14 19:08:45,organic,Free,29,True,False
A03188,Company_3188,Industrial & Logistics,Singapore,2025-10-14 02:53:24,partner,Pro,25,False,False
A03189,Company_3189,Healthcare & Life Sciences,Malaysia,2025-05-28 14:37:33,partner,Free,27,True,False
A03190,Company_3190,Technology,Myanmar,2026-12-21 21:47:12,partner,Free,13,True,False
A03191,Company_3191,Consumer & Lifestyle,Brunei,2026-05-27 18:27:11,organic,Basic,12,False,False
A03192,Company_3192,Industrial & Logistics,Indonesia,2026-09-13 10:07:59,partner,Basic,23,True,False
A03193,Company_3193,Consumer & Lifestyle,Singapore,2024-11-15 20:05:07,ads,Free,24,True,False
A03194,Company_3194,Consumer & Lifestyle,Myanmar,2025-07-25 16:17:22,other,Basic,11,False,False
A03195,Company_3195,Energy & Resources,Laos,2024-11-16 14:02:01,event,Basic,16,False,True
A03196,Company_3196,Industrial & Logistics,Malaysia,2026-08-22 07:47:37,partner,Pro,37,False,True
A03197,Company_3197,Energy & Resources,Laos,2025-10-05 01:04:53,partner,Pro,16,True,True
A03198,Company_3198,Education,Brunei,2024-12-09 22:38:17,outbound,Basic,17,False,False
A03199,Company_3199,Healthcare & Life Sciences,Laos,2026-06-03 12:13:44,partner,Enterprise,351,True,False
A03200,Company_3200,Education,Myanmar,2026-06-17 09:18:24,partner,Basic,15,False,True
A03201,Company_3201,Professional Services,Cambodia,2024-01-27 16:22:30,ads,Basic,44,False,True
A03202,Company_3202,Professional Services,Myanmar,2024-12-14 19:02:22,ads,Free,22,True,False
A03203,Company_3203,Professional Services,Laos,2026-07-29 12:23:33,organic,Pro,47,False,False
A03204,Company_3204,Consumer & Lifestyle,Cambodia,2025-01-22 02:00:00,organic,Free,1,True,True
A03205,Company_3205,Technology,Philippines,2026-12-09 20:29:10,partner,Free,31,True,False
A03206,Company_3206,Education,Myanmar,2025-04-13 03:27:44,partner,Enterprise,315,True,True
A03207,Company_3207,E-commerce & Retail,Singapore,2025-06-07 00:16:12,ads,Basic,38,True,True
A03208,Company_3208,Industrial & Logistics,Laos,2024-01-16 18:48:58,outbound,Free,18,True,True
A03209,Company_3209,Healthcare & Life Sciences,Singapore,2024-04-09 13:23:05,organic,Free,40,True,True
A03210,Company_3210,E-commerce & Retail,Brunei,2024-08-07 17:05:03,ads,Enterprise,497,True,True
A03211,Company_3211,Professional Services,Myanmar,2025-12-17 20:53:00,ads,Basic,26,False,False
A03212,Company_3212,Consumer & Lifestyle,Singapore,2025-05-28 19:54:04,event,Basic,41,False,False
A03213,Company_3213,Healthcare & Life Sciences,Brunei,2025-10-30 08:39:47,partner,Enterprise,90,False,True
A03214,Company_3214,Energy & Resources,Myanmar,2025-07-14 00:16:22,outbound,Basic,13,True,False
A03215,Company_3215,Professional Services,Malaysia,2024-12-09 18:11:14,organic,Free,15,True,True
A03216,Company_3216,Healthcare & Life Sciences,Myanmar,2024-11-13 23:54:07,ads,Free,12,True,False
